premise,hypothesis,label
your a fKING ahole take a hike and die you commy chinese fk god you losers are another evil in the world,The use of violence is encouraged or desired against a race.,0.0
Its absolutely nuts whats happened in the D.C. Area. Totally over run with Indians  muslims. Its a ghetto,Members of a race are a threat to others.,0.0
Interesting how its only blacks who experience all of this racism that gives whites all of these privileges and as a result keeps them from a level playing field and success but doesnt seem to impact Asians of all sorts Indians middle easterners and to a certain degree hispanics.  Blacks as a group are the most racist people I know,Members of a race are racist.,0.0
Segregation was wrong when it was forced by white people and I believe it is still wrong when it is requested by black people. Coretta Scott King,Members of a race are racist.,0.0
You too huh What is it about entitled Muslim hating angry crackers that EVERYTHING in their pathetic lives revolves around oppression by Muslims and the left?  Its clear youre suffering white entitlement and need bad guys to blame for your own serious deficiencies  Take your bias insincere outrage bogus sources and ignorance to a KKK meeting where it belongs,Members of a race are racist.,0.0
Just a not so light reminder youre a piece of trash who doesnt deserve to have children or live in the United States.  Even more amazingly its usually entitled white trash spewing this garbage.,Members of a race should remain in their respective countries.,0.0
Just a not so light reminder youre a piece of trash who doesnt deserve to have children or live in the United States.  Even more amazingly its usually entitled white trash spewing this garbage.,Members of a race should be excluded.,0.0
Do you tell whites to stop killing other whites?  Because thats who kills white folks.  If not why not?,Members of a race commit crimes.,0.0
Do you tell whites to stop killing other whites?  Because thats who kills white folks.  If not why not?,Members of a race are violent.,0.0
Do you tell whites to stop killing other whites?  Because thats who kills white folks.  If not why not?,Members of a race are a threat to others.,0.0
You are free to like the enslavement of blacks too. Kaepernick knows people like you exist. Thats why hes doing what hes doingto bring awareness that your kind exists. Hes doing a pretty good job isnt he. I bet before he did it he said this ought to bring racist Republicans out of the woodwork.,Members of a race are racist.,0.0
The FN Chiefs already know the answers they are looking for but refuse to accept that Indigenous men are the culprits:  Exactly they will not accept anything other than it is all the white mans fault.,Members of a race commit crimes.,0.0
And black racism has been playing in the law ever since then.,Members of a race are racist.,0.0
Saying Sarah Huckabee is a good person is like one zombie calling another one a good person so long as they only eat humans nonwhites and not other zombies whites,Members of a race are compared to animals.,0.0
So you are a sane young black  or nonwhite  liberal college educated atheist woman  or LGBT ...? ... or  were you born an insulting   mentally  challenged   tard. Oooops...turd.,Members of a race are stupid.,0.0
They were all White Idiots  who are making America Great Again. LOL,Members of a race are stupid.,0.0
Actually during Trudeaus second term were getting rid of people with non Canadian values.  That will get rid of the ReformaCons and any AltRight sorry I meant to use the correct term White Supremacists...,Members of a race are racist.,0.0
Canadian citizenship is officially worthless.,A race is inferior when compared to another race.,0.0
Im really surprised that these werent some of those hateful bigoted White people. Its probably a frameup.,Members of a race are racist.,0.0
Um I think theyre referring to the ideology and the cultural assumptions of white supremacy.,Members of a race are racist.,0.0
I really hope the baker wins this case. My religion teaches the hatred of black people and as a negrohating Christian I deserve the special right to refuse them service at my restaurant.,Members of a race are racist.,0.0
