,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
314,842,Ah more Catholics who read Matthew 22:39 as And the second is like it: Love your neighbor as yourself unless the neighbor is gay or transgendered. Those people you should loathe. And they have the chutzpah to claim that theirs is a Christian attitude.,0.5,bias,"gays,transgenders",lgbtq,prejudice against gays and transgenders,neutral,"[-1.3527452945709229, 0.7746046185493469, 1.32315993309021]"
315,2897,Black cop kills black criminal in Milwaukee. Whats the response of the black community? Burn the town down and all the while specifically target innocent white people. Yeah Im definitely now going to get behind BLM.,0.671052632,bias,"blacks,whites",race,prejudice against blacks and whites,entailment,"[-0.7868713736534119, 1.136456847190857, 0.05510008707642555]"
316,1266,There are bad people in ALL religions look at this weeks arrest of a longtime teacher child  molester at a Bellevue WA Christian school the Warren Jeffs who have sex with 1112 year old wives in the name of religion and the multitude of Catholic priests who molest and rape boys.,0.5,bias,christians,religion,prejudice against christians,entailment,"[0.4683329463005066, 1.6025429964065552, -0.8316841721534729]"
317,1939,Pretty efficient at stopping those redneck white guy terrorists a good thing homegrown islamist terrorists not so much.,0.558823529,bias,"whites,muslims","race,religion",prejudice against whites and muslims,entailment,"[-0.2381562739610672, 2.421438217163086, -1.3553669452667236]"
318,1331,Wow.  After reading all these Canadians defending Le Pen Im sure glad Im not Jewish.  Apparently she is just wonderful and can do no wrong.  Things are getting very scary around here.,0.6,neutral,,none,,neutral,"[-2.053971767425537, 0.783171534538269, 2.018218755722046]"
319,1450,MRichards  Evidence? You want evidence? ..... Obviously you know nothing of what is happening in the USA and the illegal Mexicans hiding and dealing in drugs as part of the Mexican drug cartels distribution networks.   All the Mexican illegals arent drug runners... some are fleeing from getting killed by drug lords some are pimps and some are criminals escaping Mexican justice.... and some I assume are good people but most are bad people.... believe it   p.s. Mexico is a narcostate ....,0.690140845,bias,mexicans,race,prejudice against mexicans,entailment,"[-0.34384652972221375, 1.682150959968567, -0.07697521150112152]"
320,3377,We know your antisemitic white supremacist punctuation rules deplorable racist.,0.525,bias,whites,race,prejudice against whites,neutral,"[-2.531243085861206, 0.7818771600723267, 2.087221145629883]"
321,203,Which speech did he condemn white supremacists and nazis?,0.5,bias,whites,race,prejudice against whites,neutral,"[-2.7714500427246094, 0.992548942565918, 1.9604523181915283]"
322,1469,Bill Cosby is innocent. The women are liars. Men need more rights. Women will say anything to get their way.,0.5,bias,women,gender,prejudice against women,entailment,"[-1.4257173538208008, 1.1503827571868896, 0.47580352425575256]"
323,2721,People dont burn other people alive You need to acquaint yourself with autos da fe in Middle Ages Europe. Christians did precisely that to women accused of witchcraft Jews who refused to convert Christians who were accused of heresy that is they held beliefs the authorities didnt approve of and others. After some Jews rejected Martin Luthers protestant Christianity as not being their cup of tea Martin Luther suggested locking Jews in synagogues and setting the synagogues on fire. If thats too ancient for you only 30 years ago Christians were raping and slaughtering Muslims in the former country of Yugoslavia. Last year Jews living in the West Bank burned down Arabs houses and mosques and in at least one house the occupants were in it. Terrorists are brutal. A lot of terrorists are Muslim. That does NOT make all Muslims dogs. If a man from Arvada gets angry at his exwife and burns down her home with her in it are all Arvadans to be considered dogs?,0.833333333,bias,"christians,muslims",religion,prejudice against christians and muslims,entailment,"[-0.44661617279052734, 1.0081586837768555, 0.21433758735656738]"
324,3372,Black Lives Matter is a joke. Where are they when black people kill other black people?,0.7,bias,blacks,race,prejudice against blacks,entailment,"[-1.3326842784881592, 1.463277816772461, 0.05783424898982048]"
325,2032,Florence is to gay males what Yachats is to lesbians.  Surely you know that.,0.5625,neutral,,none,,neutral,"[-2.735032320022583, 1.1543824672698975, 2.1687231063842773]"
326,1304,Only old white men  Seems like a rather racist statement.,0.7,neutral,,none,,neutral,"[-4.2722625732421875, 1.1233909130096436, 3.2723660469055176]"
327,885,I think if you are a gay Muslim or a Jewish teacher trying to teach Muslim kids in the public school system you might be quite affected.,0.7,bias,"muslims,jews",religion,prejudice against muslims and jews,entailment,"[-1.5312511920928955, 2.6980862617492676, 0.05518517270684242]"
328,3133,Right. Thousands cheered when Trump called Mexicans drug dealers and rapists they also cheered when he called for banning Muslims from this country and having mosques placed under surveillance. That is nativism.,0.573333333,bias,"mexicans,muslims","race,religion",prejudice against mexican and muslims,neutral,"[-3.3636536598205566, 1.1220650672912598, 2.6930787563323975]"
329,317,If they werent Muslim there wouldnt be anything said Whats going on in Our country? We have a whole bunch of socialists trying to destroy our way of life and take every chance they can to do it,0.8,bias,muslims,religion,prejudice towards muslims,entailment,"[0.46101847290992737, 0.6642446517944336, -0.9965689778327942]"
330,3855,With the United States and not with Hussein Obama and his LGBT Tranny Troopers,0.5,bias,lgbtq,lgbtq,prejudice against lgbtq,neutral,"[-1.6371819972991943, 0.9568074941635132, 1.2156007289886475]"
331,1822,These sort of incidents are just heartbreaking. I suspect that if we had a functioning criminal justice system these white supremacist derriere chapeaux would have long ago found themselves in prison instead of cruising our roadways instigating trouble.,0.5,bias,whites,race,prejudice against whites,entailment,"[-1.1144201755523682, 1.3901547193527222, 0.23213891685009003]"
332,1634,How to defeat racism? Write an article about how bad white people are   Oh yes you are building bridges.,0.55,bias,whites,race,prejudice against whites,neutral,"[-0.5478737950325012, -0.10351544618606567, 1.321864128112793]"
333,3770,The original genocide in North America between whites and Natives was the extermination of several of the original white settlements by natives. Seems they didnt have room for a few hundred whites and had to slaughter them all.,0.5,bias,whites,race,prejudice against whites,entailment,"[-1.2573184967041016, 2.298426628112793, 0.25777292251586914]"
334,2864,He was an excellent marksman. Was he Muslim? I hope otherwise we cannot blame them.,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[0.6946182250976562, 0.44975411891937256, -0.8252807259559631]"
335,2500,The US is in shambles thanks to all the trash the Liberals let in.,0.5,bias,liberals,political,prejudice against liberals,entailment,"[-1.4214396476745605, 2.1297264099121094, 0.009243516251444817]"
336,1864,Hopefully this museum makes us talk to each other he said. And more importantly listen to each other. And most importantly see each other.  What will it do to prevent blacks killing blacks?,0.6,bias,blacks,race,prejudice against blacks,entailment,"[0.6421002149581909, 1.3700265884399414, -1.5096139907836914]"
337,1826,This is from memory but I remember reading several months ago that the EU leadership expressly acknowledged that the Article 50 notice could be revoked at any time and that they would welcome such a development. It might even have been a GM article. You do have a good point about the potential for EU strongarming which would be great. Half the UK deserves to have buckets of raw sewage poured down their gibbering white trash gullets after all.,0.5,bias,whites,race,prejudice against whites,entailment,"[-1.0203864574432373, 1.868615984916687, 0.37961244583129883]"
338,193,Every one of these hate hoaxes since the election have been staged by Jews themselves,0.8,bias,jews,religion,prejudice against jews,neutral,"[-1.5247981548309326, 0.8393581509590149, 1.1601877212524414]"
339,1582,Errrr thats entirely the point Brady.  When a black person is implicated in these articles the commentariat the ignorant white male commentariat that is goes nuts like oooooo SEEEEEEE? Black people are always violent But when its a white guy there are just...crickets. I say time to start profiling white people based on this and other stories. Turnabouts fair play after all.,0.590909091,bias,whites,race,prejudice against whites,entailment,"[-0.20721545815467834, 0.9034702181816101, 0.04463022202253342]"
340,3264,Again its a made up word by the white supremacists. And has no known group. Words have meanings.,0.5,bias,whites,race,prejudice against whites,entailment,"[-1.701397180557251, 1.206993579864502, 0.8656749725341797]"
341,2689,Mexican and Muslim terrorists.  Get it straight.,0.835820896,bias,"mexicans,muslims","race,religion",prejudice against mexicans and muslims,entailment,"[-0.4733044505119324, 1.0874348878860474, -0.05939776450395584]"
342,2282,Real news. Hate it when black clad fascists interfere with free speech  URL ,0.285714286,bias,blacks,race,prejudice against blacks,entailment,"[-0.8248425126075745, 1.5725353956222534, 0.10001077502965927]"
343,568,Why is the DP SOOO careful to not label him the Vegas murderer the Aurora theater shooter the Chartlottesville murderer the OKC bomber the Unibomber and Columbine murderers etc. what they really are  allAmerican home grown white boy terrorists.  Is the DP trying to tell us that white guys are genetically incapable of being terrorists or is there another agenda at work?,0.5,bias,whites,race,prejudice against whites,entailment,"[-1.2247788906097412, 3.4533920288085938, -1.3027381896972656]"
