,Unnamed: 0,comment_text,identity_attack_x,bias,target,category,rationale,predicted_label,predicted_scores
379,2672,Bottom line is all religious extremist of all faiths Christian Jewish Muslim Hindu Buddahist and Skih produce nasty results.,0.7,neutral,,none,,contradiction,"[-0.05977296084165573, -0.18950098752975464]"
380,3296,These woman are a scene on this Earth.  Full hypocrisy on display.  I hope they receive a backlash.,0.2875,bias,women,gender,prejudice against women,contradiction,"[0.018342237919569016, -0.13697844743728638]"
381,2422,A radicalized person giving the opinion on radicalized Muslims. Oh the irony.,0.8,neutral,,none,,contradiction,"[0.09032938629388809, -0.08383538573980331]"
382,1042,You have failed at your attempt to blame the white nan .. when a black officer shoots a white man... No one complains. A white officer shoots a thug... People go nuts.,0.5375,bias,"blacks,whites",race,prejudice against blacks and towards whites,entailment,"[-0.04177597537636757, 0.0058918967843055725]"
383,1571,In transgender why do we assume the brain is right and the body is wrong?,0.7,bias,lgbtq,lgbtq,prejudice against lgbtqq,entailment,"[-0.09279325604438782, 0.004945255350321531]"
384,3444,Detain them and at the first opportunity deport them back from where they came from.  EOS,0.5,neutral,,none,,contradiction,"[0.1568409651517868, -0.1424948275089264]"
385,3105,Bunk.  There are plenty of blacks living the dream.  Legally.  And there are plenty of whites in poverty living legally.  Young black males need to pull their pants up buy a belt get a job and get their poo together.,0.55,bias,blacks,race,prejudice towards blacks,entailment,"[-0.1565401256084442, 0.14469589293003082]"
386,1425,Filthy niggers.,0.878787879,bias,blacks,race,prejudice against blacks,entailment,"[-0.06202855333685875, 0.07193011790513992]"
387,2465,Black Irish is the term.,0.5,neutral,,none,,entailment,"[-0.09680589288473129, 0.07156302034854889]"
388,3326,...we do allow our white domestic terrorists to walk around in public armed. Lets not discriminate here. We also allow Muslim terrorists to walk around and drive around armed. How else would they arrive at the location theyve chosen prepared for their murderous deeds?,0.636363636,bias,"whites,muslims","race,religion",prejudice against muslims and whites,contradiction,"[-0.051926400512456894, -0.08796510100364685]"
389,3,The world would be at peace with out islam.,0.833333333,bias,muslims,religion,prejudice against islam,entailment,"[0.07319505512714386, 0.12936261296272278]"
390,2489,Wait you think those guys have money? Part of their narrative is they can not find jobs because of all the illegals and blacks.,0.8,bias,blacks,race,prejudice against blacks,contradiction,"[0.26324358582496643, -0.07651982456445694]"
391,2350,Not once not at any time has any Muslim acknowledged that harm has been done by Muslims for Islam for the Koran for Allah or for Mohammad for their faith. . They will make all sorts of accusations  about all sort of hatred they must endure from  western leaders  and nations  but not once has a Muslim admitted  Islam is the inspiration or root of  the terrorism  that is the  scourge of the world.  That is what everybody in the west  in Europe  in America are waiting to hear.,0.6,bias,muslims,religion,prejudice against muslims,contradiction,"[0.2713957130908966, -0.17285428941249847]"
392,1721,Agreed when I was younger we were taught to try to look past skin colour to look to the person inside that was the goal.  Now the progressives and university teachers are obsessed with it they scream about black this or white that 247  were going backwards.,0.6,bias,"blacks,whites",race,prejudice against blacks and whites,contradiction,"[0.09921062737703323, -0.01152053102850914]"
393,3521,Do you still have to be a white person to move from California to Portland?,0.5,neutral,,none,,entailment,"[-0.045190900564193726, 0.07796911150217056]"
394,2639,THis only proves that the only bad people are white people. They are the scourge of earth and we would all be better off if white people were simply exterminated. There would be peace prosperity and justice for all people of colour and Muslims.,0.714285714,bias,whites,race,prejudiuce towards whites,contradiction,"[0.052424877882003784, -0.20853044092655182]"
395,3809,No hes as raw a ever. Racist white meat dont cook well.,0.536231884,bias,whites,race,prejudice against whites,contradiction,"[0.21052032709121704, -0.04074995592236519]"
396,3622,He praised the strike saying killing Islamic State fighters was a positive move.  Amen.,0.7,neutral,,none,,entailment,"[0.19672931730747223, 0.22445477545261383]"
397,1750,Obama campaigned on vilifying white people? How did I miss that?,0.5,bias,whites,race,prejudice against whites,entailment,"[-0.17926283180713654, -0.1646195501089096]"
398,4187,Sure it would be incestuous so?  See if you argue that homosexual sodomy should not be repulsive then you cannot NOT argue that incest is not repulsive.    As the Ancient Greeks pederasty culture teaches us homosexual acts are a function of culture not innate attraction.  They are not genetic.  More homosexual men out of the closet will lead to more incidents of samesex sodomy acts and more people adopting a homosexual identity.,0.9,bias,homosexuals,lgbtq,prejudice against homosexuals,entailment,"[-0.27895382046699524, 0.091583751142025]"
399,3876,Rejected Muslim cemetery: Even in death we find no peace   Fake religion. Cremation works try that,0.5,bias,muslims,religion,prejudiced against muslims,entailment,"[0.03253694251179695, 0.08665972948074341]"
400,1390,You answer your own question. Muslims are killing Muslims. Stop killing you own people and you do not need weapon from Canada.,0.557142857,bias,muslims,religion,prejudice against muslims,contradiction,"[0.1221073642373085, -0.13152432441711426]"
401,694,It all began when Billy Clinton attacked the Serbs for defending themselves against Muslim fanatics. He misidentified the enemy and funded and emboldened Osama Bin Laden.  Terrorists knew at that point that the USA was vulnerable because of their ignorance of world affairs and history.,0.5,bias,muslims,religion,prejudice against muslims,contradiction,"[-0.010297102853655815, -0.07288725674152374]"
402,2324,Palestinians are dyedinthewool Jew haters. How dare the UN or anyone defend them in their ongoing attacks on innocent Israelis.,0.571428571,bias,palestinians,race,prejudice against palestines,entailment,"[-0.09481972455978394, -0.040216702967882156]"
403,4222,Pick the angry old white guy says an angry old white guy.,0.513513514,bias,whites,race,prejudice against whites,entailment,"[-0.08402565866708755, -0.031117169186472893]"
404,2745,Whats wrong with the dark side? Are they never satisfied? Shes a Senator for Gods sake. Work for all people not only black. She is very racist.,0.5,bias,blacks,race,prejudice against blacks,entailment,"[-0.06422874331474304, 0.05462044104933739]"
405,765,And black bigotry emerges again.,0.8,bias,blacks,race,prejudice against blacks,entailment,"[0.06457294523715973, 0.09676267951726913]"
406,1924,Unless you are gay.  Then not so much.  Not a good guy.,0.55,bias,gays,gender,,entailment,"[-0.008138986304402351, 0.07669112086296082]"
407,2542,Muslims chose our country We did not choose them If they do not like the way things are in Canada then go back to where you came from,0.538461538,bias,muslims,religion,prejudice against muslims,entailment,"[-0.027574656531214714, 0.06008893623948097]"
408,1631,So hitting a woman with a golf ball is fine with you. Not surprising at for an alt right extremist who has no problem with a selfproclaimed puy grabber.,0.287878788,neutral,,none,,contradiction,"[0.03149732947349548, 0.0006118147866800427]"
409,1207,okok very good. now when can we expect black folk to grow up? We are running out of ones that havent been given everything moved to the head of the line had their privilege to beat on other races both figuratively and literally.,0.6,bias,blacks,race,prejudice against blacks,contradiction,"[-0.014740671031177044, -0.06504637748003006]"
410,200,The gay community is the most oppressive organization out there and your comment reflects that They allow NO DISSENT yet this country is built on it.,0.833333333,bias,gays,lgbtq,prejudice against gays,entailment,"[0.03279426321387291, 0.14599792659282684]"
411,378,The worst human debris at Los Angeles downtown Ambulatory Clinic. All blacks.,0.8,bias,blacks,race,prejudice against blacks,entailment,"[-0.014684729278087616, 0.06681427359580994]"
412,3892,What a load of crap  get over it already. You still dont have a clue      heard a story shame. create your own wealth through Black Monopoly Capital and less corruption from your fat cat Politicians who are stealing your future but you so blinded by your own prejudices that you cant see the wood for the trees  There ARE NO MORE  whites left for your pathetic story. There are now MORE black millionaires than white ones in South Africa. Go do your homework and stop playing the victim you are one of the PRIVILEGED BLACKS AND HAVE NO idea what you talking about. ,0.625,bias,blacks,race,prejudice against blacks,contradiction,"[0.08547225594520569, -0.017139747738838196]"
